date,price,zone
1/2/2023 12:00:00 PM,11.600000,LZ_HOUSTON
1/2/2023 12:00:00 PM,11.297500,LZ_LCRA
1/2/2023 12:00:00 PM,12.292500,LZ_NORTH
1/2/2023 12:00:00 PM,12.487500,LZ_RAYBN
1/2/2023 12:00:00 PM,14.560000,LZ_SOUTH
1/2/2023 12:00:00 PM,9.505000,LZ_WEST
1/2/2023 1:00:00 PM,15.185000,LZ_AEN
1/2/2023 1:00:00 PM,15.382500,LZ_CPS
1/2/2023 1:00:00 PM,15.150000,LZ_HOUSTON
1/2/2023 1:00:00 PM,14.777500,LZ_LCRA
1/2/2023 1:00:00 PM,15.435000,LZ_NORTH
1/2/2023 1:00:00 PM,15.905000,LZ_RAYBN
1/2/2023 1:00:00 PM,20.555000,LZ_SOUTH
1/2/2023 1:00:00 PM,2.695000,LZ_WEST
1/2/2023 2:00:00 PM,18.820000,LZ_AEN
1/2/2023 2:00:00 PM,20.250000,LZ_CPS
1/2/2023 2:00:00 PM,17.732500,LZ_HOUSTON
1/2/2023 2:00:00 PM,17.600000,LZ_LCRA
1/2/2023 2:00:00 PM,15.385000,LZ_NORTH
1/2/2023 2:00:00 PM,15.772500,LZ_RAYBN
1/2/2023 2:00:00 PM,25.870000,LZ_SOUTH
1/2/2023 2:00:00 PM,0.845000,LZ_WEST
1/2/2023 3:00:00 PM,23.070000,LZ_AEN
1/2/2023 3:00:00 PM,26.197500,LZ_CPS
1/2/2023 3:00:00 PM,20.675000,LZ_HOUSTON
1/2/2023 3:00:00 PM,20.722500,LZ_LCRA
1/2/2023 3:00:00 PM,15.000000,LZ_NORTH
1/2/2023 3:00:00 PM,14.925000,LZ_RAYBN
1/2/2023 3:00:00 PM,32.270000,LZ_SOUTH
1/2/2023 3:00:00 PM,1.207500,LZ_WEST
1/2/2023 4:00:00 PM,23.457500,LZ_AEN
1/2/2023 4:00:00 PM,26.065000,LZ_CPS
1/2/2023 4:00:00 PM,21.472500,LZ_HOUSTON
1/2/2023 4:00:00 PM,21.415000,LZ_LCRA
1/2/2023 4:00:00 PM,16.455000,LZ_NORTH
1/2/2023 4:00:00 PM,16.460000,LZ_RAYBN
1/2/2023 4:00:00 PM,29.375000,LZ_SOUTH
1/2/2023 4:00:00 PM,1.085000,LZ_WEST
1/2/2023 5:00:00 PM,35.527500,LZ_AEN
1/2/2023 5:00:00 PM,36.585000,LZ_CPS
1/2/2023 5:00:00 PM,34.772500,LZ_HOUSTON
1/2/2023 5:00:00 PM,34.415000,LZ_LCRA
1/2/2023 5:00:00 PM,32.307500,LZ_NORTH
1/2/2023 5:00:00 PM,32.490000,LZ_RAYBN
1/2/2023 5:00:00 PM,35.930000,LZ_SOUTH
1/2/2023 5:00:00 PM,14.657500,LZ_WEST
1/2/2023 6:00:00 PM,63.010000,LZ_AEN
1/2/2023 6:00:00 PM,62.750000,LZ_CPS
1/2/2023 6:00:00 PM,63.365000,LZ_HOUSTON
1/2/2023 6:00:00 PM,63.027500,LZ_LCRA
1/2/2023 6:00:00 PM,63.097500,LZ_NORTH
1/2/2023 6:00:00 PM,63.097500,LZ_RAYBN
1/2/2023 6:00:00 PM,55.017500,LZ_SOUTH
1/2/2023 6:00:00 PM,62.965000,LZ_WEST
1/2/2023 7:00:00 PM,43.355000,LZ_AEN
1/2/2023 7:00:00 PM,43.170000,LZ_CPS
1/2/2023 7:00:00 PM,43.610000,LZ_HOUSTON
1/2/2023 7:00:00 PM,43.370000,LZ_LCRA
1/2/2023 7:00:00 PM,43.415000,LZ_NORTH
1/2/2023 7:00:00 PM,43.417500,LZ_RAYBN
1/2/2023 7:00:00 PM,37.805000,LZ_SOUTH
1/2/2023 7:00:00 PM,43.320000,LZ_WEST
1/2/2023 8:00:00 PM,37.190000,LZ_AEN
1/2/2023 8:00:00 PM,37.102500,LZ_CPS
1/2/2023 8:00:00 PM,37.315000,LZ_HOUSTON
1/2/2023 8:00:00 PM,37.202500,LZ_LCRA
1/2/2023 8:00:00 PM,37.222500,LZ_NORTH
1/2/2023 8:00:00 PM,37.222500,LZ_RAYBN
1/2/2023 8:00:00 PM,34.440000,LZ_SOUTH
1/2/2023 8:00:00 PM,37.177500,LZ_WEST
1/2/2023 9:00:00 PM,25.825000,LZ_AEN
1/2/2023 9:00:00 PM,25.787500,LZ_CPS
1/2/2023 9:00:00 PM,25.870000,LZ_HOUSTON
1/2/2023 9:00:00 PM,25.830000,LZ_LCRA
1/2/2023 9:00:00 PM,25.837500,LZ_NORTH
1/2/2023 9:00:00 PM,25.837500,LZ_RAYBN
1/2/2023 9:00:00 PM,24.827500,LZ_SOUTH
1/2/2023 9:00:00 PM,25.817500,LZ_WEST
1/2/2023 10:00:00 PM,18.070000,LZ_AEN
1/2/2023 10:00:00 PM,18.147500,LZ_CPS
1/2/2023 10:00:00 PM,17.950000,LZ_HOUSTON
1/2/2023 10:00:00 PM,18.070000,LZ_LCRA
1/2/2023 10:00:00 PM,18.037500,LZ_NORTH
1/2/2023 10:00:00 PM,18.037500,LZ_RAYBN
1/2/2023 10:00:00 PM,20.497500,LZ_SOUTH
1/2/2023 10:00:00 PM,18.080000,LZ_WEST
1/2/2023 11:00:00 PM,8.515000,LZ_AEN
1/2/2023 11:00:00 PM,8.535000,LZ_CPS
1/2/2023 11:00:00 PM,8.480000,LZ_HOUSTON
1/2/2023 11:00:00 PM,8.515000,LZ_LCRA
1/2/2023 11:00:00 PM,8.507500,LZ_NORTH
1/2/2023 11:00:00 PM,8.505000,LZ_RAYBN
1/2/2023 11:00:00 PM,9.210000,LZ_SOUTH
1/2/2023 11:00:00 PM,8.517500,LZ_WEST
1/3/2023 12:00:00 AM,1.830000,LZ_AEN
1/3/2023 12:00:00 AM,1.812500,LZ_CPS
1/3/2023 12:00:00 AM,1.847500,LZ_HOUSTON
1/3/2023 12:00:00 AM,1.830000,LZ_LCRA
1/3/2023 12:00:00 AM,1.830000,LZ_NORTH
1/3/2023 12:00:00 AM,1.830000,LZ_RAYBN
1/3/2023 12:00:00 AM,1.450000,LZ_SOUTH
1/3/2023 12:00:00 AM,1.827500,LZ_WEST
1/3/2023 1:00:00 AM,-0.865000,LZ_AEN
1/3/2023 1:00:00 AM,-0.870000,LZ_CPS
1/3/2023 1:00:00 AM,-0.855000,LZ_HOUSTON
1/3/2023 1:00:00 AM,-0.865000,LZ_LCRA
1/3/2023 1:00:00 AM,-0.865000,LZ_NORTH
1/3/2023 1:00:00 AM,-0.865000,LZ_RAYBN
1/3/2023 1:00:00 AM,-0.982500,LZ_SOUTH
1/3/2023 1:00:00 AM,-0.865000,LZ_WEST
1/3/2023 2:00:00 AM,-2.127500,LZ_AEN
1/3/2023 2:00:00 AM,-2.127500,LZ_CPS
1/3/2023 2:00:00 AM,-2.127500,LZ_HOUSTON
1/3/2023 2:00:00 AM,-2.127500,LZ_LCRA
1/3/2023 2:00:00 AM,-2.127500,LZ_NORTH
1/3/2023 2:00:00 AM,-2.127500,LZ_RAYBN
1/3/2023 2:00:00 AM,-2.127500,LZ_SOUTH
1/3/2023 2:00:00 AM,-2.127500,LZ_WEST
1/3/2023 3:00:00 AM,-0.470000,LZ_AEN
1/3/2023 3:00:00 AM,-0.470000,LZ_CPS
1/3/2023 3:00:00 AM,-0.470000,LZ_HOUSTON
1/3/2023 3:00:00 AM,-0.470000,LZ_LCRA
1/3/2023 3:00:00 AM,-0.470000,LZ_NORTH
1/3/2023 3:00:00 AM,-0.470000,LZ_RAYBN
1/3/2023 3:00:00 AM,-0.470000,LZ_SOUTH
1/3/2023 3:00:00 AM,-0.470000,LZ_WEST
